text,label
PROMO FOLLOW IG INGIN MUKA PUTIH MNGKIN ? BEKAS JERAWAT ? NUTRISI UTK KULIT ?DI SINI ADA PRODUCT HERBAL ALAMI UTK MASALAH ANDA PIN,alay
"BGT!!? PARKA, jaket, SWEATER DAN yg lagi hits semua koleksinya dijamin lucu2??",alay
"Makasih ya kak udh kenalin aku ke kulit aku jd lebih putih dan sehat , gak kusam lagi , bermanfaat banget suplemen nya untuk yang membutuhkan , kualitas suplemen terbaik hanya di saya rasa .",alay
"Aku Sangat Bersyukur Banget Bisa Konsultasi ke . Dengan Keramahan nya Membimbing Produk nya Ampuh Wajah Aku pun Kini Putih ga Berminyak ga Berjerawat Lagi , Gasalah Deh Konsultasi ke",alay
"Tau gak kak? Ada bisnis baru loh yg lagi trend di pertengahan tahun 2016 ini, sudah banyak yg sukses kok mulai dari anak sekolah sampai sudah berkeluaraga dan bahkan yg jelas sudah punya gaji tetap, seorang POLISI MILITER aja ikut join brsma kami ?? MAU TAU?? CEK IG KAMI YA KAK? ?????",alay
Le ugha,alay
ohgos!novelnya aja bagus,alay
Cogan semuaaa??????,alay
keknya mo dijadiin film ni!??,alay
"Tahu ai aku nad, ini yg ku kisah kn semalam",alay
"Heeee ini bagus kayanya, novelnya ilana tan ini .. Ayoo nonton",alay
Blm dgr beritanya nop hehe. Brandon yg jd tomoyuki ya?,alay
"Iya un udah tau,bulan agustus un",alay
Gue ada tiket nobar film winter in tokyo. Sisa 2. Kalo minat chat ID LINE putridefi ya. Biar dateng rame2 sekarang yam soalnya ditutup jam 5 sore pemesanan tiketnya. Rame2 kesana enak.,alay
Ah tai,alay
Keiko nya manis kek dinovel lol??,alay
Bkan akuma yg animasi nya yg di kartunin tpi jdulnya itu,alay
Iya itu buku udah di filmin pen bacaaaa,alay
omg!! Harus nonton kta,alay
Bgus kyaknya film nya yange,alay
Leh ugha nih yangee 3,alay
gue bgt,alay
Km ganti haluan tho?,alay
Hahahaha gila aq ganteng ya marcel,alay
gw meninggal ganteng abez tolong,alay
Cik mantan terindah gue nihh,alay
"Kumisan,jadi om kumis donk",alay
aduh baaaaaang.... remuk hati adek,alay
"ka marcel perkenalkan sy Zara, sy ngefans bgt sm kk.... respon me ka!",alay
Ampunnnnn ganteeeeng bgt ' . Entahhh kudu gimanaaaa biar bs kesampean foto bareng ' ',alay
Kak film pupusnya bikin baper-_- pdhl film udah lama bgt.,alay
Duuhh gantengnyaaaa,alay
Mrip teman gua,alay
Kk cakep bgtt ya allah kpn2 main ke kampung saya yah ?,alay
Yg kayak gini yg versi indo nya,alay
Pans ku dari smp sampe kuliyh gini masih Ada kk marchel gantengg bngett kakk,alay
Nah kalo ini my 3rd boyf wul kenalin yah,alay
... mirip bnget alm sepupu ocke.. you reminds me of him,alay
Gantengkuuuuuu?,alay
SAR SCROLL COMMENT KITA DI ATASSSS,alay
tapi emang masih sip y orgny.,alay
yha ci,alay
Kaaaaa marcelchandrawinata?,alay
Apalah arti menunggu aja lebih enak buat ugm btw mas edgar industri,alay
owalaah kok bisa pas gt ya?,alay
Iya pas bgt sama aku ',alay
Baru nengok,alay
awk lah nengok aslinyo,alay
"Habis liat komen yg isinya ""edgar lebih ganteng dr bang suatu saat mungkin ini cerita di masuk in dlm buku barunya bang radit ?, lumayan lucu lo bang wkwk",alay
alissnyaa bagus masaaaa?,alay
Adenya mah ganteng bang mueheheheeeeeeee,alay
Kok nggak mirip ya,alay
Adeknya aja lah buat ku ?,alay
Songong amat komuk??,alay
"Kalah ganteng bang elo,jauh bang kalahnye ??",alay
"lah edgar.... kok ganteng.... yah males ah gue udh punya pacar bang. gimana dong ini? yah galau deh gue deh. maapin aku ya pacar, aku lebih milih edgar nih kayanya",alay
Kok kita ngga pernah ketemu edgar yoo vir ?,alay
Udah gede ya,alay
Padahal Edgar sama abang mirip tp gantengan Edgar bang,alay
IYAAAA! GANTENG.,alay
Adeknya aja udh mahasiswa terus kpn abang nikah??????,alay
Kok gue ga pernah liat lu padahal 1fakultass,alay
Sefakultas tapi ngga pernah liat,alay
Edgar kuliah di smrg ya,alay
"pas liat ini, org pertama yg gw inget elu..?",alay
masih inget aja dah lu be ?? gue aja lupa. Wkwkw,alay
"bang muka adek lo kok serem, g kayak abang nya unyu2",alay
Bang loe anak tiri yah?? Adek loe koq ganteng loe kagak...,alay
Ohh yg waktu d film dia blg pacarnya hamil pdahal cuma sab doang hahahaha ganteng yyaaa ..trs dia blg lagii klo dia Amnesia pdahal Insonniaaa hahahaha Udah Ganteng Ciiiilleeee bang kabarin ya klo udah S1,alay
Gandengan adekx dri pada bang nya ?,alay
Liat nihh adik tingkat kita,alay
Anjir ganteng bgtttt,alay
o jadi karna ini kamu pengen FK UNDIP wkwkw sengaja,alay
Aamiin ya Allah,alay
liat idola kita tiap pagi ??,alay
Ini nih azaab host sombong ??????,alay
Gk pernah bosen nonton ini hahahhaahhahahaha,alay
Km kalo futsal jgn gini yah haha,alay
Pi ngakak gksi,alay
Ga kayak gw dut dia wkwkwk,alay
kenapa ga pake jersey Liverpool Bang Desta. ynwa_liverpool_,alay
Asli gokil nih vidio ko bisa sampe kaya gituh yah,alay
Hahaha baru sekali muter video nya udh ngakak aja gk pernah bosen liat video ini??,alay
Ka Ternyata emang bener bgt kak berkat skrg badan aku jadi ideal loh ? terimakasih ya kak.,alay
"Yang cari kpop stuffk-beauty stuffetude,innisfree,the face shop,3ce langsung add aja igwhirlswindshop,line new olshop",alay
Ahhh kamu mah kak ga make up juga cantiknya bikin greged?? cantik alamiii ??,alay
PUAS BGT ALAT DARI EMANG AMPUH. 7 HARI PAKE. KENCENG DAN BESAR. INVITE .,alay
Ka yuki aku ngefens berat sm ka yukikt . Aku pngen bgt ktemu lngsung sm ka yuki,alay
"Mau tambah tinggi 3-10 cm dalam usia 13 sampai 35 tahun. Putih seluruh tubuh, yuuu cek Di",alay
Lebih cantik ga d make up ?,alay
Cantik banget banget ihh,alay
Kapan my hear ditayangin lg kak.,alay
"INI LOH YANG SELAMA INI SAYA CARI-CARI, ALAT YANG AMPUH BANGET BIKIN KITA ITU SANGAT INDAH, MUDAH KO DI CARINYA, ADA DI , AKU CUMA PAKE ITUNGAN MINGGU SUDAH ADA LOH, NIH BBM NYA WA",alay
Cantik bgt dia,alay
Kak yuki kalo make up atau gak sama aja..tetap cantikkk,alay
"Kak baby face, jd nostalgia ms"" film MY HEART ? yg ka Yuki meranin Rachel. Cinta segitiga Rachel, Farel, Luna ???? baper bgt dlu nontonny love""",alay
"KAKA KULIT AKU SAMA KAYA KAKA , SAMA SAMA PUTIH, AKU JUGA PAKE PRODUK GAK NYESEL DEH KA",alay
"? Ingin Putih seluruh tubuh dlm waktu 1 bulan ? ? Atau ingin badan kamu gemuk ?? ?? Turun BB tanpa mengatur pola Makan. Follow IG WA . Produk Herbal Alami ? Tanpa efek samping. Invite pin BB Line WA cek di BIO. Sudah HALAL MUI, ada BPOM.",alay
Emank top markotop.... ???,alay
"THX YA KA UDH PRODUK DI BERAT AKU TURUN 7KG DALAM 2 MINGGU, AKU JD GAK MINDER LG.",alay
perfect bgt I LOVE U,alay
"PROMO Follow ? IG ?? Langsing tuh gemesin lucu keren jadi banyak yg naksir?? hehe , buat sista2 sama agan2 yg pengen punya BB IDEAL ?produk ? Alami no tahan lapar? info ? PIN , LINE market.herbal dan",alay
"? ATAU DIRI SENDIRI KARENA GA MERASA PERCAYA DIRI DENGAN YANG KECIL DAN TURUN?? NIH ADA DI PRODUK M.H.C.A INI, SANGAT BISA DI DENGAN , BBM WA",alay
Makasih semua ???,alay
Bikinin ini juga,alay
Hbd kk sandra semoga panjang umur dan sehat slalu tambah cantik,alay
Happy birthday kaka ku cantik,alay
HBD sandra dewi makin sukses yaaaa,alay
Pake app apa,alay
Sy jg pingin dekat sm syarini tpi ngg bisa,alay
Aurora cntik,alay
Ini buat nya pake app apa,alay
Cantik nanget tante sandradewi,alay
Cara ngeditnya himana,alay
Cara ngeditnya gimana,alay
"Waww,, cocok buat gambar kaos!!!",alay
kereen ya,alay
Mba def pengen kekgini ih,alay
"happy bday yah cece sandra, god bless you.",alay
Hepi birday sandra dewi... Sori ga bsa ngasih apa2... Cuma bisa kasih doa... WISH U ALL THE BEST,alay
Hbd kakk princes. . Wyatb kakk ?????,alay
Subhanallah smoga allah menyayangi kalian,alay
Subhanallah.. so sweet bgt..,alay
Subhanaallahh..sangat2 terharu,alay
Allahu akbaar sosweeeeeeeeet bgtt?,alay
Subhanalloh......,alay
.. ... ... huaaaa terharuuuu ... subhanalloh?,alay
"Ya ampun......kpn suami ku bikin kata"" gtu...????",alay
Subhanallahhh,alay
Kpn yaaa suamiku bikin tlsn gini,alay
Subhanalloh,alay
NAgiss kan bacanya ?? bahagia selalu yaa kaaa aamiin ?,alay
To twet aneut ?,alay
Maa syaa Allah trrharu skli baca captionnya abi Allah sllu menjaga keluarga kecil kalian,alay
"Subhnallah, co cweet nian nih yng D",alay
Yaa Allahh ???? semoga kita mendapatkan suamiii seperti itu bee ???? ??????,alay
Aminnnn???,alay
aaahh bahagianya dcintai spt ini ?,alay
mewek yaa mesti .. ???,alay
"masya Allah,,.smga sll mnjadi klrga yg samawa... adem liat'y...",alay
Terharu bngeet yaa alloh smoga suami ku bisa kaya kak wisnuu,alay
Bnr2suami idaman smg klian lggeng trs.,alay
Subhanallah...smga menjadi keluarga samara...amin,alay
Romantisny jadi terharu....,alay
Sweet bgd ??,alay
Duhhh envy ',alay
Pcar nya iqbal ya,alay
Itu kakanga iqbal,alay
Kakanya,alay
Udah tau tapi makasih udah dikasih tau sama,alay
lyt muka iqbal?,alay
Teh ody cantik bener yakk,alay
Slw aja pak mukanya,alay
Ini cpa nya iqbaal bantujawab,alay
Kalau gak salah baju iqbaal couple sama ya.,alay
Yg mna emng,alay
Aku pernah liat tapi gak tau di ig siapa,alay
baju ale sama kayak baju akuu,alay
aih baju ale kembar ama aku?,alay
"Kita aja yg bukan keluarganya kangen banget, apalagi teteh """,alay
LO KOK NYOLOT? GUA GAK NGOMONG SAMA LO YA!,alay
.Aelah msih aja nyari Sensasi idupnya bner blom pakek ngatain orabg,alay
"Terserah kalian lah , cuma ngingetin so saya tidak nyolot.",alay
"Siapa sih yg nyari sensasi , Ya Allah",alay
Sabar kaa'v,alay
"Iyha, btw makasih yha.",alay
Mukanyaa,alay
kakanya bantu jwb,alay
kakakny,alay
Maluuu?,alay
"setiap agama pnya larangan, dan ini salah satu nya, apa cuma indo saja yg hujat agama.. anda jgn sok pintar di luar sana lebih dri sekedar menghujat agama islam. Tpi ingin menghancur kan agama islam. Sudah bnyak contoh nya. Agama yg mayoritas non islam pasti menyiksa yg islam.. dan negara yg mayoritas islam tidak menyiksa kalian.. jadi KAU tu beruntung tinggal di negara ini... pikir pakek otak.",alay
pakar agama woooyy kw nak ngelucu yoo haaaaa. Sudah jelas isis pun musuh islam.. wkwkw bukak mato kw klo situ emang PINTAR wkwwk. Di mano2 islam selalu di tindas... KAU JAGO MULUT KW. DAN SEKALI LAGI YO AKU TAU SEMUA ISI OTAK ORANG YG KYK KW ... KARENO AKU BNYAK KAWAN ORNG CINO.. SEMUA . KW TENGOK TU AGAMA BUDA TAIK TU.. ISLAM RONGHYA YG DI BUNUH NYO. DAN MASIH BNYAK LAGI YG LAEN... MEKER WOY MEKER,alay
AGAMA BUKAN PATOKAN UNTUK ORNG BERBUAT .. HAHAHA.. KALO EMANG DAK PINTU TERBUKA LEBAR BUAT KAU KELUAR DARI ... KAU TU HIDUP CUMA SEKALI JADI JANGAN BANYAK BACOT.. AKU ISLAM CUMA AKU BEKAWAN DAK AGAMA..,alay
DAN SATU LAGI DAK PERLU KAU NAK ISLAM TERUS NAK BENARIN AGAMA KAU... EMANG KAU YAKIN MASUK SURGA.. JAADII APO PUN AGAMA NYO.. DAK PERLU LAH KAU NAK SEBOK...,alay
"Barang kalian lebih murah,,jadi cocok untuk WNI yg rupiahnya lagi turun..simpel aja.kamu jgn hina warga indonesia dong kalau anda masih tinggal di indonesia,itu artinya kamu sama dengan menghina dirimu sndiri..orang yg menghina dirinya sndri sama dengan orang gila.",alay
Lucu mba dognya,alay
"Entah dari segi mana ini muslimnya, miara anjing iya. Pake baju seronok iya, minum alkohol iya, nyanyi lagu natal di gereja iya, tapi ngaku dirinya muslim, semoga Allah tetap bisa melihat amalnya mba anggun ini, harusnya dari awal mba gak usah menegaskan kalau mba ini seorang muslim, karna kehidupan yang mba jalanani dengan pengakuan mba sebagai muslim ini berbeda 180 derajat jika mba memang muslim mungkin cukup mba dan tuhan aja yang tau, saya gak menuntut mba untuk harus menjadi sangat religius, tetapi mba ini harus sadar diri, mba itu public figure artinya mba akan selalu diperbincangkan setiap kali foto yg mba upload, pakaian yg mba kenakan. Acara yang mba datangi, bahkan sampai makanan yang mba makan dll artinya mba juga harus mempertanggung jawabkan statement mba pada saat mengatakan ""aku ini muslim"" mba dan fans mba gak bisa memaksakan semua orang harus bisa berpikir bebas membenarkan segala hal menurut logika, setiap kali mba akan mempost foto yang sekiranya tidak pantas tolong untuk tidak dilakukan sama sekali, jadi mohon dengan sangat jangan memancing permusuhan hanya dengan foto yg mba post yang berbau larangan larangan orang muslim plis mba don't get me wrong, saya pun masih mengidolakan mba anggun",alay
"Sy memang bukan muslim yg fanatik yg tau smua dalil2,sunah2 atau apapun itu tp setau sy anjing salah satu hewan yg haram sm seperti babi apalagi sampai menciumnya sdah didekat mulutnya yg kita tau air liurnya najis pake bibir lg hiii...sedangkan benda2 sj jika sampai tercium anjing harus dicuci 7 kalimaaf bukan menggurui",alay
Dear all anggun memang sudah bukan muslimah lg krn dia sudah masuk agama kristen katolik saya liat di salah satu tv difrance.,alay
"BILANG2 NAJIS TP FOTO DI POHON NATAL ,PADAHAL ORANG KRISTEN LEBIH SERING DIHINA DAN ORANG MUSLIM DIHINA GK MAU DASAR AGAMA EGOIS MAKANYA SEBELUM NGOMONG NGACA DULU",alay
Emangnya knp sih kalo ada orang pindah agama,alay
Mesti di rumpiin,alay
ngaca kepala hotak kau jangan jadi bodoh kau,alay
wow gk ada kata yg lain ya kok ikut2 bilang ngaca,alay
butto butto apa itu butto aku tidak tau apa yg km katakan,alay
"Nahhh klo ternyata itu boneka anjing piyeeee jal??? Gimana coba.. sekarang kan banyak perusahaan boneka yg buat boneka nya nyaris mirip asli.. lah wong anggun artis banyak uang nya.. beli boneka yg bagus mirip asli jg bisa toh... saudara ku jangan rusuh napa??? Semua agama jg menyuruh umat nya cinta damai kan... ??-!_! "" mikir jg ane,itu boneka apa asli ya???? Hehe",alay
Anjing jg tuhan yg ciptain,alay
Subhanallah miris liat mbk,alay
Harap untuk tidak memosting pict seperti ini yang pada akhirnya akan timbul hujatan dan perselisihan paham.. saya rasa org yg bijak untuk ambil langkah selanjutnya.,alay
Kalo masih islam.najis lo mba anggun.klo masih islam ada baiknya ngak posting gambar macam ini.from peminatmu.,alay
"yaelah,,pahala dan dosa masing2 orang bawa pertanggung jawabanny ke Allah,,jgn ngurusin orang dech,,urusin aj diri masing2,,sok suci lo pada..",alay
"Aduhhh,,,, parah!!! Ba'",alay
Biarin ajj kan aggun bukan islam ya?so no trauble,alay
nasehat yg manis untuk Anggun.,alay
Saya juga penganut islam walaupun belum sempurna banget. Tapi kalo suruh pegang dogy mikir2.,alay
"Lagian siapa bilang anggun itu muslim.klo gk salah dia itu masuk buddha,jdi wajar klo dia melihara cutey little doggie???? gw muslim tpi gw jga suka sma doggie",alay
Najis ihh,alay
Oooh.. Anggun sdh bukan muslimah lg toh.. Bru tau. Pantas lah klo liat gaya hidupx yg skrg.. No komen lg deh..,alay
"Dulu aja pada ngefans sama anggun dripda agnez gara2 anggun muslim dan go international, ehh skrg gara2 mbak anggun tdk mencerminkan sosok seorang muslimah lsg pada menghujat, LOL situ ngefans sama prestasinya atau agamanya?! Klo ngefans liat dari agamanya, ngefansnya sama uztad aja orangindonesia",alay
"Gw muslim, gw piara anjing. No problem tuh. orang udik sih bacotnya kaya eek!",alay
"Mata anjingnyaa, cool banget... ???",alay
Semua kebenaran ada di alquran yaa,alay
islam ktp gak heran miara anjing pegang2 anjing..makan anjing jg gpp..namanya jg islam di ktp doang tp ilmh ttg islamnya nol besar..smga kita sll diberi kesabaran dlm menasehati sesama muslim..,alay
Suka2 dia kelus mau syang anjing hubngan manusia sma agama atw Tuhan biar urusan Tuhan sesama manusia gak usah saling menghakimi...,alay
Malaikat ga akan mau masuk kerumah yg ada anjingnya mbak sharing only,alay
"Maaf y saya gagal paham sama pernyataan kamu di islam kan di halalkan melihara anjing, jd knpa malaikat gak mau masuk kerumahnkalau ada anjing?? Ini yg salah kamu atau dalilnya yg ngawur??? Sorry ya",alay
"Setau sy ada cerita waktu itu ada malaikat Jibril mau menghampiri Rasulullah SAW kerumahnya tp dia tidak mau masuk pas ditanya Rasul kenapa tidak mau masuk ? Kata malaikat Jibril ""aku ga akan memasuki rumah yg ada anjingnya"" dan Rasul tidak tau ternyata dibawah tempat tidurnya ada anjing yg masuk dr luar.. boleh melihara anjing jika niatnya untuk menjaga rumah bukan untuk dipelihara, dipegang, dicium apalg sampai kena air liurnya.. silahkan tanyakan kepada yg orang yg paham agama islam.. btw anda islam or non? Kl non mungkin tidak ada dalilnya tentang keharaman anjing",alay
Hahaha koclak,alay
Gokil hahahaha,alay
"Mirip si,,,tapi gak tega sama ????",alay
Syahrukan dan Syahrukin tuhh??..,alay
Ya bang Andre mrip bget MA syahrukan .......bju nya doang.,alay
Ga mirip tauu sama syahrukan hehe...,alay
mirip yaa.. mirip warna bajunya. eh sama ding,alay
Mirip bang..... tapi cinggirnyaaaa hhhehehe bcnda yahhhh,alay
Miripppp banget Cuma warna baju ???? klomukamiripdiatdaritiangmonas ???,alay
Ngakak njir pede bgt lu bang ???????,alay
Beda sedikitlaahh... cuma di bagian perut aja bang.... Yaa cuma dikitlah skitar 30 centi an.,alay
MiripLahhhhhh kaosnya wkwkwkwkkw ??,alay
"Jangan syediih,masih Ada yg lebih kekinian ????",alay
bang andre kaya bapak saya persis bgt wahahaha,alay
"Mirp sihh cma beda muka .. Hihi, baju.a mirip",alay
Wiiiihhhhhhhhh sumpah gak mirip banget,alay
"Wow wow wow ya ya ya,apakah mereka kembar,bisa jadi karna andre memiliki 5 huruf yayaya v",alay
Wahh mirip bngett... Bajunya. Canda bang emng cukup mirip koq,alay
Muka hampir mirip bang cmn perut beda 11 - 50 ?? jauh amat!!,alay
Mirip bang cuma beda badan aj,alay
Ahaha... Kocak komennya ??? inget aja,alay
Mas andre ternyata ngefans jg sm SRK,alay
Kren bang andre,alay
Ttp gantheng synk,alay
kita tnya sama bang,alay
Gilak gw ngfans ama ini dua orang,alay
"Miriiippp bgt bang, lobang idungnya miriip",alay
Wooow kembar ya?? Kok mirip banget??? Bajunya ??????,alay
Keliatan panglingg bgt..top mas riasannya..,alay
ni make up artisnyaa,alay
Mas adi boleh kirim pricelist harga ke nhiendiicouple dtggu yah plis,alay
Trnyata mas ya makeup in gigi sm raffi ahh top banget mas cantik banget,alay
Nice bgt _...,alay
tehh chany ini dia yg make up gygy,alay
Make up nya kereeen bangettt Mas pangling bangeeettt ka Gigi nya,alay
"Make up nya bener bener bagus bgt, smpe ga bosen liat nya",alay
suka bgtttttttt sama make up nya..ka gigi cantik bgt..pangling..makeupnya glow tapi ga menor..apik..rapih,alay
bagus yak make upnya,alay
Buuun ini yg make up in gigi bun,alay
Yg makeup gigi ayoo dibooking,alay
Iyak mba cetar ga luntur ya.. Tapi pasti lipstiknya bukan wardah hahahahaha,alay
cantik bgtttt..pangling,alay
Iyaappps pake ambarpaes,alay
"Pengen bgt nanti nikah adat jawa dan pangling gini, kak nagita cantik dan pangling bgtt..",alay
"selamat ya mas...kmaren sukse make up in gigi, sumpah bagus banget... bikin pangling sama gigi....",alay
nih2 yg makeup,alay
Nih baruu,alay
ketemu siapa yg make up,alay
Mamaku suka bgt sm make up akad nagita slavina. Nyesel kyknya doi kecptan nikah scra dl blm ada ?,alay
Klw yg dibali sama siapa yah.make upnya... kurang sreg model rmbutnya pdhl skr bnyk trennya kepang apa giti,alay
Cantik bgt ya gigi panglingi bener2,alay
"Artis penganten yg paling mangling, cantiknya, subhanallah...",alay
Kak itu lipstiknya ka gigi wrn apa n merk apa klo boleh tau . Makasih kak?,alay
Suka bgt make up ny yg ne?,alay
"Cantik bgt, aura ny kluar",alay
cantikkkkk,alay
Liat foto fokus muka dong mas.,alay
Flback kk mischach,alay
Gokil...lucunya,alay
Suka ngakak sendiri kalo liat ini v tambah nge fans sama mondy dll...kapan aku bisa ke loksyut,alay
Ya amfun ngakak lihat kelakuan kamu. Semangat terus ya! Buat k' juga.,alay
asuuu??,alay
Kak lucu bgt. . Bikin ngakak trs nih. . G,alay
"Bbm kuu error,, dsini ajaa yaa",alay
Error knp fa,alay
Bbm kmu bsa masuk tp klw dibls ceklist terusss saa,alay
Nope km gbs d tlvn .ak sms jg gbs trkrim .ad yg mau ak omongin fa,alay
Lucu bangat kakak,alay
Ngakak,alay
Kelaluan kak hito ????,alay
Liat yg ini,alay
"Ya allah guanteng poll dia, cucok rempong??",alay
No coment c gueee,alay
Tua udh sophie,alay
Semangatt yaaa buat ariel dan sofia,alay
Haduh mlz liat ceweknya emak2,alay
Ga bngt deh sm tante2?,alay
Kok situ yg repot?yg jalani ariel knp situ ga suka?,alay
"Knp pada kepoh,yg jalanin dia,orang tuanya aja ngk repong",alay
"Ariel sangat cocok sama shopia, yang gk cocok thu mulut kalian yang suka ngrusin diri orang,",alay
"Ariel cocok ma luna,,,sedih dech pas tau ariel putus ma luna,,,",alay
Y pdhl.suka liat sm luna,alay
Dua2nya cantik banget tp cocok ama luna,alay
iyaa cocok a ama kak luna jadi kangen,alay
Tante sophi yg sabar ya...,alay
Iy cocokan sm luna drpd sm tante sophi.knp sih ariel hrs putus sm luna,alay
Pdhl luna sdh setia mendampingi ariel waktu aril di penjara,alay
Balikan aja dnk,alay
Ariell balikan lg aja sama lunaaa...?,alay
msh cocok sma luna....sma yg ini terlalu tua....mf,alay
Waduh..sophi senyumna manis deh..!????,alay
Siapa nih siapaa ?,alay
Ketuaan cocoknya ama kak luna,alay
Nggak cocok kayak mama sama anaknya...,alay
Syukur udah putus ama nenek,alay
Ih pada gila ya? Ka Ariel itu sekarang sm ka Shopie bukan Luna lagi! Yg pacaran siapa?kalian yg ribet!gausah ngejelek2in ka Shopie! So sempurna banget kalian idih!,alay
Kapan ni video hotx tersebar part 2. Hahaha,alay
"Kalau menurut aku , urusan jodoh biar kak ariel aja yang pilih , kita kan hanya sekedar fans , kita gak berhak ngatur ngatur .Tapi kalau menurut saya keduanya cocokko yang penting bisa menjalin hubungan yang aman tentram dan bahagia amiiiin!!!!",alay
Kalo om ariel mah sama siapa aja cocok yg penting cwnya cantik karena om arielnya kan ganteng,alay
Cie ciw boril foto sm tante nyaaa ???,alay
nenek aan sekarang doyan narsis ya hahah inget umur mbaaahhh,alay
"Tetep keren mas ariel.... Aku penggemar berat ariel, makanya anakku tak kasih nama nazriel ilham",alay
Us tdk boleh gitu,alay
Cocok ko arilshopia ak dukung shopiaariel,alay
Allah swt aj tdk memandang pasangn yg sttus usia..ko,alay
sopia latjuba cocok aama k ariel,alay
MA kA luna lgi dong,alay
Hadeuuhhhh nenek2 msh suka narsis..inget umur grandma...arielll pliss dong jgn merem trus..buka lebar2 your eyes...?,alay
Ga cocok banget,alay
Cantik banget ka,alay
Cocok kok ariel sm sophia,alay
"Aduh kak ariel_seleranya kok ibu ibu_habis sm luna kok sm sophia_jauh banget_padahal bisa lo dpt yg lebih muda,lebih cantik,tapi ya mgkn ada sstu yg buat aril cinta sm sophia_doa yg trbaik saja wis_semoga sll bhgia",alay
serasiii,alay
"Cocoknya ma luna ah,shopia sok imut sok lugu padahal ..? Dulunya gimana gitu?sorry bro..",alay
Emang cocok.tp cocokx jd emakx,alay
Cocok bangett,alay
Cocok iniiiiiiiiiiiiiii,alay
Sebenernya sama rossa apa sama raisa???,alay
Raisa ajah raisa.. Cocookk,alay
Cocok sama raisaaaaaaa dr pd rossa,alay
"ta , pengen ngene mbe afgan ?",alay
Semoga cuman sahabatan aj sma teh rossa,alay
Kll.gini.cucok bgt pas lahh,alay
Tuh kan sampe 80K wkwk mantap lahhh ka afgan ka yaya yehaaa ???,alay
Arghhh gue gak rela.. Gue setujunya afgan sama maudy ayunda ???,alay
Omg gak banget.....,alay
Cocokan sm kak tapi okelah kalo sm,alay
sama raisa aja plis?? wkw,alay
Duh... Cocoknya sama saya kali ya.. Kalau sama ini itu rebutan cocok gak cocok wkwk ??????,alay
Kapan merrid ka? Wkwk cocok ihh kaka kalo sama sama punya perasaan yaa ungkapin atuhv kan udah lama kenalkerja bareng mulu tuh yaa pasti muncul rasa lah wkwk diwaitt berita kalian merrid yoo v,alay
Kalian itu emang cocok banget.. ?,alay
Ya Allah swear neh cocokkkkk bgt ya cantik ma ganteng disandingkan n mukanya juga mirip bgt ma Raisa,alay
Cocokkkk,alay
Cocok tuh kk...lbih cocok ma raisa dri pada Rosa it,alay
COCOK PLIS BGT??,alay
Omg pasangan sempurna.. kak yaya plis jadian sm afgan aja,alay
Cocok yaolohh???,alay
jadian aee lahhh,alay
3 naggung battt,alay
Jadian aja ka .. cocok lohh ?,alay
Cocok bangat,alay
serasian am raisa...Klo am tah oca mah kyk ade kakak,alay
Hahaha luthuna... Kamu bisa ya gt ga komen apapun ttg mereka ? love ya,alay
Kek dila nyanyi v,alay
tiv ini ngakak banget ???? liat si boy nyaa astaga ?,alay
GAKUAT GAYESS ??????????,alay
Kaya gini dah radif,alay
Ndes dmn sini kekosan?,alay
Boy nya muka nahan tawa,alay
Yang di tengah manis banget sie senyumnya ?,alay
Astagaaa ?,alay
Bang senyum lu nahan ketawa ya empet dgr suaranya haha V,alay
Ngakak ?,alay
Kak boy kelihatan banget klo nahan ketawa v jangan ditahan kak ntar kentut v apa hubungannya coba?,alay
Dia jg bsa piano trnyata selamat makin suka dirimu ???? suka sama yg belakang kanan ??,alay
?? suaraynyaa gak ada duanyaa megg ??? km juga kan makin fans ??????,alay
Anjayyyy ngakak,alay
Ka boy jangan tahan tawa kaya gitu dong nanti cepirit??,alay
Kelas bgt nih dat suara nya ???????,alay
Hahaha gila asik bgt suaranya dat btw kaya lo kalo nyanyi ya? ?????????,alay
Ngooook ? ntar lo denger suara gw nyanyi gabisa tidur lo,alay
"Nah jangan sampe denger lah, gue pengen tidur nyenyak mimpi indah soalnya dat",alay
Ini mukanya boy udh tahan ketawa...gw rasa abis video langsung pecah ketawanya.. haha,alay
Nih lagiii coeggg ?,alay
Mending itu. Daripada yg kyk biasanya kita nyanyi malah ancur ???,alay
Ahahhahaha ? koplak,alay
uaaasssiiiik boss ???,alay
Sumpah kalo bsk suamikubgtu?,alay
"Ihhh gemes dehh,jd pengen nyubit papa y..ehh salah nyubit dede y...hhhh",alay
Gw jg salah fokus haha papah gemez,alay
ka cari pelindung mata seperti Dede itu dmn ya? mksh,alay
Lucu nyaa jdi pgen tium papahnya ?,alay
Gemeeezzzz....,alay
Mau dong d jemur ppa nya jugaa?,alay
haduh papah nya gaes ??,alay
Nda q kenal kodong.. bukan reski aditia itukah?,alay
Jemuran sm papah,alay
Aaaaaa papahhhnya...?,alay
gini ga ?,alay
Duuuhh ini papah ato papah yaaa?? ?? ginting bingiiittzz ? ?,alay
Iiihh papanya lucu yah,alay
"Lucu banget papanya, cakep njir salah fokus ???",alay
dedeknya lucu mut. jadi pengen peluk papahnya ???,alay
Hadeeuh...kapan punya laki kaya geneeee,alay
Bakwan yooow,alay
gemezz yaaaa jd pengen cubit papah nyaaa wkwk,alay
